"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FAHD2A",414.514044648707,0.602424251781117,0.582969071424426,1.03337257722636,0.301429574589579,0.999547658961092
"BMP4",220.804771178301,0.602591647178189,0.670172382156448,0.899159176388617,0.368567881511286,0.999547658961092
"TMEM167B-DT",17.6658405992282,0.602712301011218,1.55925162616002,0.386539472461878,0.699097175014526,0.999547658961092
"AURKC",32.9603539283175,0.602777528165409,1.20118782412398,0.501817880650774,0.61579563422302,0.999547658961092
"KDELR1",3180.58853654248,0.603013839929427,0.504805132662586,1.19454775895174,0.232263770459531,0.965186437118639
"RPL28",12500.0899731599,0.603055361579558,0.488830151209497,1.23367055016438,0.217325692085147,0.955062594747026
"AC012640.2",32.251358148418,0.603074092063315,1.27734532857537,0.472130815819341,0.636833418024262,0.999547658961092
"ALOX15P2",69.4418598462795,0.604254455790209,1.21586658231634,0.496974309992999,0.619207167636413,0.999547658961092
"PANK1",103.026737957826,0.604284293416446,0.818330761747011,0.738435265620946,0.460249991123229,0.999547658961092
"LYL1",225.11941307823,0.604315214263384,0.651801428455104,0.927146194962672,0.353850634222838,0.999547658961092
"AC009005.1",15.1665118967866,0.604619336530882,2.15469468931548,0.280605572348146,0.779012941577445,0.999547658961092
"PKP3",882.791770014331,0.604813685679971,0.593321180135181,1.01936978811741,0.308027443558682,0.999547658961092
"MMP8",33.5890465750003,0.605023270598354,1.2786931228724,0.473157522924073,0.636100800088727,0.999547658961092
"DUS1L",1864.1804671792,0.605313819325982,0.530611761460252,1.14078477578437,0.253959497548792,0.978845828773254
"ZFHX4",33.2170050965519,0.60576198809194,1.28871582498344,0.47005086485977,0.638318677567362,0.999547658961092
"CBFA2T2",666.14221692672,0.606258505468318,0.599122225005872,1.01191122639855,0.311580501046483,0.999547658961092
"COASY",1053.24895520825,0.606405001906593,0.532634837254143,1.13850045001328,0.254911571072104,0.978912290216628
"PRKAG2",670.748302918475,0.606584607057488,0.549385511022764,1.10411467883133,0.269543394538323,0.989089534829325
"AP006621.3",93.8409313784588,0.607424249619693,0.842834742583216,0.720691992071885,0.471099040450904,0.999547658961092
"MRPL24",686.088068000679,0.607483664136694,0.544692207650046,1.11527878608278,0.264730973207211,0.987688807094819
"GTF2A2",40.957589292582,0.607882735987271,1.10630313805668,0.549472124841903,0.582681489207464,0.999547658961092
"KIF24",45.2074086661183,0.608021543058947,1.08777131261874,0.558960818331541,0.576188460918852,0.999547658961092
"MTX1P1",39.936035996444,0.608564009164899,1.12458213105015,0.541146788982512,0.588406410462611,0.999547658961092
"FABP3",320.428932460836,0.608791338851887,0.671133104545437,0.907109684693956,0.364348797158858,0.999547658961092
"C1orf174",415.052467185398,0.609074494855563,0.580799525109884,1.04868283895434,0.294324115138075,0.999547658961092
"RTN4R",89.8184226744875,0.609296719407463,0.848199873416739,0.718340969508849,0.472547074661716,0.999547658961092
"HCFC1R1",725.007215859127,0.609447788422335,0.542160068388073,1.12411043150839,0.260966180486073,0.981831263722872
"CMKLR1",854.854609619944,0.609670630967977,0.631467681686911,0.96548192195568,0.334303486492995,0.999547658961092
"METTL5",367.512207842327,0.609671283285157,0.596643390739369,1.0218353085746,0.306858854835684,0.999547658961092
"ENPP3",270.428310743211,0.610001267277159,0.791606282626725,0.770586692734473,0.440951951327351,0.999547658961092
"SH2D3A",559.032328746791,0.610274548126975,0.556363273392089,1.09689941323085,0.272685365286736,0.989089534829325
"PAAF1",288.643801924189,0.610290871454126,0.617387633712013,0.988505175888901,0.32290530082328,0.999547658961092
"DNHD1",525.707912422443,0.610412872391054,0.572390940056611,1.06642650970451,0.28623088334735,0.995832898736833
"SMCO4",481.498728766624,0.610832226111638,0.578328913403462,1.05620212296994,0.29087588106958,0.999547658961092
"TMEM120A",575.121821474142,0.611232098691569,0.559693930073442,1.09208277211683,0.274796721051154,0.989089534829325
"AVIL",262.423655954781,0.61145655298624,0.752005995864279,0.813100635299449,0.416160362254183,0.999547658961092
"SYTL1",1154.34367269002,0.611466993184097,0.528298804780128,1.1574264178746,0.247098185923867,0.975157620140354
"RPP40",55.0531176820047,0.611563680880735,1.01835944615963,0.600538133354606,0.548147654863048,0.999547658961092
"FSIP1",19.6827050100457,0.611791498019697,1.49124917619628,0.410254374510496,0.681619357465215,0.999547658961092
"GASK1B",1601.23719217435,0.612005210352026,0.533283746074232,1.14761647032617,0.251126927450981,0.977384872391274
"RAP2B",1251.88848409309,0.612072475579719,0.519627837034855,1.17790547764411,0.238834291099806,0.967936221039809
"S100A2",80.6376398418053,0.612102769427511,0.946660147495225,0.6465918852157,0.517896111304599,0.999547658961092
"HEIH",111.035568698873,0.612395839974028,0.779682166411393,0.785442923226877,0.432193922709453,0.999547658961092
"COPS6",1330.37883283678,0.612938999784374,0.561073762465155,1.09243924914853,0.274640079293254,0.989089534829325
"CTTN",4740.97531711784,0.613007749971827,0.494596318700587,1.23941025598883,0.215193605221561,0.953848258182628
"BEAN1",57.8782960490166,0.613314239768925,0.992853973078967,0.617728544578372,0.536754292555218,0.999547658961092
"CHST3",595.82376141205,0.613363590360482,0.56763666505736,1.0805566802111,0.279894361100656,0.990171103669795
"AC004943.2",30.2224989195064,0.613781268478136,1.24772072713509,0.4919219943452,0.622774489152237,0.999547658961092
"SLX4IP",150.916476034982,0.613930174007575,0.720440034462964,0.852159992004352,0.394125298653973,0.999547658961092
"TFB1M",135.679434420899,0.61399687497838,0.738949707450577,0.830904821786463,0.406027399522687,0.999547658961092
"MCM7",1456.07202187686,0.614108198702014,0.538068341779616,1.14132007222522,0.253736752236308,0.978844350572854
"GALM",819.689887438499,0.61430480287099,0.566039569360293,1.08526830300087,0.277802840283854,0.989089534829325
"SHMT2",1171.57244452554,0.614399111850818,0.559638500257795,1.09784997202265,0.272270006347343,0.989089534829325
"STX10",1089.48476686794,0.614464160108124,0.525996451535758,1.16819069465976,0.242729853130107,0.973145129629892
"LTO1",333.298799280789,0.614590272271577,0.599948647676732,1.0244047963964,0.305644117429008,0.999547658961092
"SULF2",1427.99574261237,0.614682193612853,0.517351342677365,1.18813298218535,0.234781021944543,0.967285645591728
"SNRPE",524.486757414916,0.614930172465947,0.561951004038491,1.09427720218794,0.273833420860739,0.989089534829325
"C16orf96",15.4330185346769,0.616110534339716,1.65884738977342,0.371408809597529,0.710333064985682,0.999547658961092
"SHKBP1",1799.51561363053,0.616225426691335,0.533327467974153,1.15543538200286,0.24791217977392,0.975289579289698
"HOXB-AS1",26.7980813813908,0.616350584192352,1.31015936871043,0.470439397612381,0.638041122078714,0.999547658961092
"C20orf96",304.412447494473,0.616994121571765,0.668700966990714,0.922675683195674,0.356176241723955,0.999547658961092
"MIR200CHG",42.42444727521,0.617248734128349,1.12021554117953,0.551008900910638,0.581627572915106,0.999547658961092
"TMPO-AS1",20.1493543308734,0.61737669864814,1.48948914776376,0.414488886726725,0.678516104240017,0.999547658961092
"PTPRT",82.4541975946277,0.618186515509677,1.20038409446255,0.5149905920625,0.606559594200467,0.999547658961092
"C19orf18",37.7825027710454,0.618857692651663,1.14244249970348,0.541697015659245,0.588027245968199,0.999547658961092
"LSM1",413.583511717354,0.619015457990035,0.582589006903971,1.06252512603979,0.287997357621252,0.997826139052457
"KIF26B",55.2915359530043,0.61902856533353,1.10648697879737,0.55945399918429,0.575851917178968,0.999547658961092
"BUD23",1154.69111491019,0.619261266529362,0.55474954672794,1.1162898107478,0.264298101683118,0.987346185357439
"CCDC137",564.501532934637,0.619350416478918,0.555935422888147,1.11406899251234,0.265249589735462,0.987688807094819
"SIGLEC9",328.954711326864,0.619707405930222,0.632978127657039,0.979034470312682,0.327562947918724,0.999547658961092
"AC020904.2",17.1482243829167,0.619819640955207,1.60150277470519,0.387023769639929,0.698738610948314,0.999547658961092
"KHK",94.1776887808622,0.620075169438555,0.827874537617437,0.74899654629201,0.453859287070967,0.999547658961092
"LMTK3",328.756673971756,0.620311690294273,0.604870512560211,1.02552807156809,0.305114086950235,0.999547658961092
"PLA2G15",342.435197566865,0.620414077273351,0.603963868432231,1.02723707443596,0.304308844492345,0.999547658961092
"HAVCR2",796.522732139608,0.620529624045298,0.558059828882902,1.11194103558295,0.266163503504189,0.987688807094819
"TRPM4",871.941851555712,0.620883900276027,0.53206338047162,1.166935976172,0.243236225908346,0.973145129629892
"POLD2",1433.29745582907,0.620960997763789,0.553265207194499,1.12235685470366,0.261710741380985,0.982114017347889
"PSMC4",1549.03849090747,0.62120416381694,0.517311671175534,1.20083152658304,0.22981655981426,0.96349669477474
"UCN3",208.855187322561,0.621344789960298,0.968242687861551,0.641724226528983,0.521052256248192,0.999547658961092
"L3MBTL4",81.5810355672572,0.621463465799525,0.856406358376225,0.725664236050092,0.46804463149377,0.999547658961092
"SLC38A6",358.107490446104,0.621478508928454,0.593599540703794,1.04696595316028,0.295115281307445,0.999547658961092
"BX322234.1",31.9303073066582,0.621507575482506,1.22367201022674,0.507903727705062,0.611520860365828,0.999547658961092
"NR6A1",92.5707739089796,0.621724925299475,0.834465024951951,0.745058099151938,0.456236597959234,0.999547658961092
"FAM122B",579.933730626378,0.622070605972353,0.561670814759844,1.10753592607146,0.268062288501342,0.989089534829325
"COA6-AS1",17.5629590613267,0.622603764693461,1.60645415502004,0.387563979182271,0.698338729761465,0.999547658961092
"APTR",258.155509460488,0.62285415294523,0.63061024463554,0.987700657012331,0.323299272645626,0.999547658961092
"GPR85",122.281025968501,0.623204615854246,0.879604840825408,0.708505213851984,0.478631575530115,0.999547658961092
"TOMM40",916.575720767017,0.623278441650516,0.530004898488059,1.17598619074755,0.239600394345497,0.969805312109044
"NAALADL2",257.172101448155,0.623552458641643,0.72181499940867,0.863867416377428,0.387660728093127,0.999547658961092
"LTC4S",246.420183499931,0.623849652275306,0.64240690680846,0.971112928057781,0.331492046674028,0.999547658961092
"AP1G2",17.042583636079,0.624734258946475,1.60763573360472,0.388604362224312,0.697568839350534,0.999547658961092
"AC078777.1",22.8793022276912,0.625105336049271,1.4031384914111,0.445505087256653,0.655954784210424,0.999547658961092
"TSKU",707.052533300786,0.625375018508512,0.55475022040388,1.12730918439873,0.259611780573218,0.981013954756158
"POMC",40.0402789316703,0.625812365353241,1.11391218135813,0.561814814333229,0.574242197613973,0.999547658961092
"ANKDD1A",356.894806011844,0.625853499777041,0.672390533453757,0.930788684014219,0.351962884356072,0.999547658961092
"PMS2P1",157.482643629442,0.625886545637165,0.705719156387664,0.886877648101357,0.375144776847455,0.999547658961092
"OAF",776.323449855711,0.625901202479751,0.567823218360236,1.10228180574798,0.270339176716136,0.989089534829325
"C8G",16.8565928428788,0.625935047963277,1.59240986504098,0.393074083315335,0.694264765180424,0.999547658961092
"SRRD",117.136713682798,0.626108437987743,0.773422625011664,0.809529509145535,0.418210636141643,0.999547658961092
"WDR45",24.356701628067,0.626223018842576,1.38053203198466,0.453609915839703,0.650109615285078,0.999547658961092
"MKKS",347.184571131759,0.626284291626652,0.596642928604076,1.04968023855059,0.293865152325133,0.999547658961092
"SYNRG",40.9765105755752,0.626291318585797,1.14727733590996,0.545893568174654,0.58513909980765,0.999547658961092
"LAMTOR2",780.018547432572,0.627513182762138,0.539853766368355,1.16237622455332,0.245082676491526,0.974350110740767
"TRIM36",60.7401091933022,0.62752107456818,0.948958057921925,0.661273772143689,0.508436758313031,0.999547658961092
"PICK1",309.865750285511,0.628085966464147,0.607338393740499,1.03416147066855,0.301060683010697,0.999547658961092
"TMEM106C",651.844749683647,0.628190700892778,0.552814753039211,1.13634937823054,0.255810372821668,0.978912290216628
"CNIH3",115.345454691643,0.628443344587901,0.77416808723425,0.811766016903439,0.416925905227983,0.999547658961092
"LAMB2P1",33.0156154868192,0.62901429897436,1.22160367500092,0.514908649872789,0.606616856135116,0.999547658961092
"UFSP1",31.7123077986205,0.62925155735622,1.22003898138851,0.515763485392965,0.60601960835458,0.999547658961092
"KIAA0930",2034.23121301975,0.62975731059184,0.50760076939081,1.24065475973891,0.214733313481075,0.953848258182628
"C7orf31",143.684621042986,0.630331196364099,0.743429932091161,0.847869004401086,0.396510928147018,0.999547658961092
"CRPPA",120.003676223761,0.630623814667515,0.768610155824489,0.82047291450507,0.411946563791348,0.999547658961092
"LINC00632",26.5134698028934,0.630668753530698,1.31474175881321,0.479690212395769,0.631447688547737,0.999547658961092
"MORN1",294.824186745797,0.630862504258369,0.637136160798898,0.990153350372292,0.322099170008769,0.999547658961092
"TWF1P1",24.6205208753412,0.630982313510185,1.37447793985657,0.459070527953348,0.64618352003546,0.999547658961092
"ACP6",337.487490302137,0.631077540444129,0.637733857474204,0.989562547209837,0.322387983803379,0.999547658961092
"MCM4",521.491916831522,0.631201518098808,0.572076021665349,1.10335251643888,0.269874108676648,0.989089534829325
"ZCCHC7",331.229681382722,0.631216938903289,0.603068039913028,1.04667615779195,0.29524896366689,0.999547658961092
"SLC27A3",33.1354507756033,0.632388428804583,1.26836665333003,0.498584874605685,0.618071862890577,0.999547658961092
"CPTP",653.417161175229,0.632659408780633,0.551207310756805,1.14777035143455,0.251063379875487,0.977384872391274
"ECT2L",62.2928057272444,0.632834118947284,1.01942070905964,0.620778166779682,0.534745590512264,0.999547658961092
"PSTPIP2",348.92040623669,0.633099825151788,0.596118977290188,1.06203601842992,0.288219334043002,0.998160293834028
"CSTF2",289.390390924392,0.633530884776357,0.621539963226158,1.01929227766459,0.308064229052303,0.999547658961092
"RNF181",1281.40812860918,0.633862699546395,0.517947030211355,1.22379830865666,0.221028322534404,0.957730071848573
"INO80E",1094.73159577343,0.634002817787841,0.537438556994758,1.1796749777929,0.23812950956043,0.967936221039809
"CBX8",241.881579275079,0.634654969415031,0.700078808786838,0.906547893536187,0.364645927111495,0.999547658961092
"CPSF3",655.858451912771,0.635072525575382,0.548595690360193,1.15763309252103,0.247013798626827,0.975157620140354
"NUP43",376.336448340751,0.635097284138174,0.59719020432309,1.06347572271058,0.287566269053296,0.997626167154018
"TIMM50",845.490703023728,0.635146659300139,0.539160693893272,1.17802849223624,0.238785247557484,0.967936221039809
"LSM11",90.9846292066326,0.635207091588617,0.828075240457697,0.767088617741454,0.443028828869225,0.999547658961092
"COPZ2",367.831922239596,0.635237325768028,0.664337103547158,0.956197271500033,0.338972578184616,0.999547658961092
"RPL13AP7",18.2226552877382,0.635295061693597,1.55084469555691,0.409644539852174,0.682066719068839,0.999547658961092
"OLA1",1069.28226691545,0.635350042980198,0.523810537044357,1.21293864488716,0.225153279176311,0.961375068634577
